URL,Size,OutLinks,Type
https://www.yahoo.com/news/solar-eclipse-fever-americans-prepare-slideshow-wp-164824507/photo-p-john-deacon-checks-total-photo-164824089.html,395548,65,text/html
https://www.yahoo.com/news/live-total-solar-eclipse-first-cross-u-s-99-years-115636316.html,313541,57,text/html
https://www.yahoo.com/news/look-back-slain-afp-photojournalist-slideshow-wp-175611193/photo-p-p-photo-175611768.html,377860,69,text/html
https://www.yahoo.com/news/anti-trump-protesters-rally-muslim-slideshow-wp-144749475/photo-p-protestor-hold-sign-referring-photo-150049205.html,403609,66,text/html
https://www.yahoo.com/news/outrage-over-officer-acquittal-philando-slideshow-wp-173312659/photo-p-supporters-philando-castile-hold-photo-173312346.html,371494,64,text/html
https://www.yahoo.com/news/white-nationalists-neo-nazis-stage-slideshow-wp-211144250/photo-p-krystal-dunnaway-nashville-hugs-photo-211144607.html,390950,68,text/html
https://www.yahoo.com/news/protests-jfk-over-travel-ban-slideshow-wp-225743260/photo-p-noor-zafar-attorney-center-photo-213043967.html,407100,69,text/html
https://www.yahoo.com/news/kasich-rips-trumps-charlottesville-response-not-winning-argument-160435832.html,327321,60,text/html
https://www.yahoo.com/news/mcconnell-weighs-hate-violence-without-mentioning-trump-154202054.html,335085,64,text/html
https://www.yahoo.com/news/senate-healthcare-bill-face-biggest-175057988.html,320264,64,text/html
https://www.yahoo.com/news/photos/nancy-reagan-a-look-back-1457284665-slideshow/?ref=gs,392569,60,text/html
https://www.yahoo.com/news/photos/deadly-attacks-in-brussels-belgium-1458646548-slideshow/?ref=gs,375604,60,text/html
https://www.yahoo.com/news/great-smoky-mountains-wildfires-ravage-slideshow-wp-172202950.html,404539,69,text/html
https://www.yahoo.com/news/9-11-then-now-15-090031476.html,401568,70,text/html
https://www.yahoo.com/news/photos/winter-storm-jonas-slideshow/winter-storm-jonas-photo-1453572764320.html?ref=gs,387700,60,text/html
https://www.yahoo.com/news/deadly-attack-istanbuls-ataturk-airport-202909244.html,403032,67,text/html
https://www.yahoo.com/news/nationwide-protests-held-support-mueller-slideshow-wp-165346499/photo-p-people-part-no-one-photo-165346967.html,393302,68,text/html
https://www.yahoo.com/news/mourning-those-lost-parkland-school-slideshow-wp-153217434/photo-p-students-visit-memorial-stoneman-photo-153017382.html,407636,67,text/html
https://www.yahoo.com/news/hurricane-irma-pounds-florida-slideshow-wp-155701531/photo-p-strong-ponte-vedra-beach-photo-155701254.html,407070,68,text/html
https://www.yahoo.com/news/aftermath-hurricane-irma-cuba-slideshow-wp-183635970.html,402639,66,text/html
https://www.yahoo.com/news/white-house-insists-president-trump-is-proud-of-the-healthcare-bill-even-though-its-not-his-212236653.html,346328,70,text/html
https://www.yahoo.com/news/anti-government-protests-nicaragua-slideshow-wp-200352689/photo-p-student-takes-part-demonstration-photo-200352282.html,404080,68,text/html
https://www.yahoo.com/news/photos/scenes-from-newtown-connecticut-1355850468-slideshow/sandy-hook-photo--1360280374.html,415442,79,text/html
https://www.yahoo.com/news/alex-jones-says-president-elect-trump-called-to-thank-him-for-his-support-151320853.html,349810,74,text/html
https://www.yahoo.com/news/sandy-hook-families-denounce-megyn-kelly-nbc-alex-jones-interview-162645592.html,350748,93,text/html
https://www.yahoo.com/news/teens-hold-lie-white-house-slideshow-wp-185947842/photo-p-jane-schwartz-17-west-photo-185947157.html,355261,68,text/html
https://www.yahoo.com/news/teenagers-stage-lie-outside-white-house-support-parkland-shooting-victims-190930758.html,342219,75,text/html
https://www.yahoo.com/news/know-harambe-gorilla-shot-killed-201504326.html,323699,65,text/html
https://www.yahoo.com/news/reclaiming-pepe-can-the-cartoon-frog-return-to-its-peaceful-roots-184853310.html,341513,70,text/html
https://www.yahoo.com/news/a-brief-history-of-the-1413063394852918.html,357439,85,text/html
https://www.yahoo.com/news/kenneth-bone-red-sweater-debate-meme-173636480.html,334177,85,text/html
https://www.yahoo.com/news/everyone-doing-mannequin-challenge-222500686.html,305248,55,text/html
https://www.yahoo.com/news/remembering-victims-parkland-fla-high-slideshow-wp-065600671/photo-p-student-alyssa-alhadeff-photo-photo-065600068.html,364604,68,text/html
https://www.yahoo.com/news/kilauea-volcano-erupts-hawaiis-big-slideshow-wp-141840901/photo-p-lava-erupts-fissure-kapoho-photo-063040651.html,401804,68,text/html
https://www.yahoo.com/news/supreme-court-justice-scalia-dies-222420293.html,351684,68,text/html
https://www.yahoo.com/news/gun-control-rally-tallahassee-parkland-slideshow-wp-163204131/photo-p-protesters-rally-against-gun-photo-163204655.html,408838,67,text/html
https://www.yahoo.com/news/las-vegas-massacre-bump-stock-hot-item-u-001444967--finance.html,331086,58,text/html
https://www.yahoo.com/news/memoriam-remembering-notable-figures-lost-slideshow-wp-100019315/photo-p-p-photo-123019392.html,402887,72,text/html
https://www.yahoo.com/news/memoriam-remembering-notable-figures-lost-slideshow-wp-100019315/photo-p-david-bowie-died-january-photo-123019996.html,407702,75,text/html
https://www.yahoo.com/news/hugh-hefner-death-recalls-one-slideshow-wp-154316262/photo-p-republican-presidential-nominee-donald-photo-154316848.html,379492,66,text/html
https://www.yahoo.com/news/trump-visits-devastation-deadly-california-slideshow-wp-201816003/photo-p-firefighters-watch-motorcade-us-photo-201816216.html,375329,71,text/html
https://www.yahoo.com/news/deadly-shooting-country-dance-bar-slideshow-wp-131929764/photo-p-grieving-people-led-thousand-photo-131929971.html,407454,69,text/html
https://www.yahoo.com/news/remembering-victims-londons-terror-attack-slideshow-wp-123219969/photo-p-floral-tribute-shown-outside-photo-123219222.html,382121,66,text/html
https://www.yahoo.com/news/trump-says-howard-schultz-doesnt-guts-run-president-150308068.html,338101,67,text/html
https://www.yahoo.com/news/pathological-liar-vs-crazy-bernie-trump-sanders-said-163042456.html?.tsrc=jtc_news_index,350139,73,text/html
https://www.yahoo.com/news/chris-christie-says-told-trump-stop-tweeting-russia-probe-151421531.html,338875,69,text/html
https://www.yahoo.com/news/kamala-harris-kicks-off-campaign-oakland-rally-defends-record-prosecutor-014352910.html,382268,75,text/html
https://www.yahoo.com/news/three-conservative-mps-set-quit-join-new-independent-group-091131135.html?.tsrc=jtc_news_index,352959,70,text/html
https://www.yahoo.com/news/sanders-campaign-says-raised-4-million-first-day-124851276.html?.tsrc=jtc_news_index,333287,73,text/html
https://www.yahoo.com/news/trump-disapproval-grows-shutdown-drags-onward-225159693.html,333668,70,text/html
https://www.yahoo.com/news/how-we-got-here-a-timeline-of-the-shutdown-175832852.html,417458,98,text/html
https://www.yahoo.com/news/stacey-abrams-calls-voter-suppression-crisis-day-183340551.html,346965,74,text/html
https://www.yahoo.com/news/trump-calls-intel-chiefs-extremely-passive-naive-152901602.html,337776,69,text/html
https://www.yahoo.com/news/elizabeth-warren-2020-presidential-campaign-175200364.html?.tsrc=jtc_news_index,381923,114,text/html
https://www.yahoo.com/news/trump-sounding-off-climate-change-loses-argument-actual-climatologists-government-ones-212948898.html,354832,76,text/html
https://www.yahoo.com/news/rep-hakeem-jeffries-stands-comparison-trump-klan-leader-175110951.html,340926,72,text/html
https://www.yahoo.com/news/trump-warns-open-borders-first-000000694.html?soc_src=mail&soc_trk=ma,328176,66,text/html
https://www.yahoo.com/news/john-oliver-slams-weiner-over-clinton-email-twist-144907835.html,335265,68,text/html
https://www.yahoo.com/news/trump-we-never-thought-we-were-going-to-say-thank-you-to-anthony-weiner-211156390.html,448504,91,text/html
https://www.yahoo.com/news/report-new-clinton-emails-under-fbi-review-came-from-anthony-weiner-investigation-195909998.html?soc_src=social-sh&soc_trk=tw,351131,73,text/html
https://www.yahoo.com/news/fast-moving-wildfire-ravages-paradise-slideshow-wp-144039277/photo-p-santa-monica-mountains-seen-photo-131539245.html,409097,69,text/html
https://www.yahoo.com/news/oklahoma-teachers-strike-rally-state-slideshow-wp-182049779/photo-p-dennis-gentry-holds-protest-photo-182049470.html,356495,65,text/html
https://www.yahoo.com/news/oklahoma-teachers-strike-rally-state-slideshow-wp-182049779/photo-p-kent-scott-teacher-tecumseh-photo-182049498.html,358011,68,text/html
https://www.yahoo.com/news/scorched-earth-aerial-views-california-slideshow-wp-164554199/photo-p-homes-burned-wildfire-seen-photo-164554657.html,370956,63,text/html
https://www.yahoo.com/news/not-just-about-crowd-size-trump-is-frustrated-by-his-media-coverage-spokesman-repeatedly-says-230802211.html?soc_src=mail&soc_trk=ma,347746,70,text/html
https://www.yahoo.com/news/kellyanne-conway-cites-alternative-facts-in-tense-interview-with-chuck-todd-over-false-crowd-size-claims-171242433.html?.tsrc=jtc_news_article,367199,81,text/html
https://www.yahoo.com/news/trump-visits-cia-blames-tensions-with-intelligence-community-on-the-media-213121618.html?soc_src=social-sh&soc_trk=tw,342023,73,text/html
https://www.yahoo.com/news/striking-populist-tone-trump-promises-you-will-never-be-ignored-again-174913913.html?soc_src=mail&soc_trk=ma,345403,72,text/html
https://www.yahoo.com/news/puerto-ricos-monkey-island-life-slideshow-wp-171234352/photo-p-monkeys-move-cayo-santiago-photo-171234953.html,367948,71,text/html
https://www.yahoo.com/news/puerto-ricos-monkey-island-life-slideshow-wp-171234352/photo-p-female-monkey-carries-her-photo-171234310.html,369724,74,text/html
https://www.yahoo.com/news/sanders-supporters-weep-dnc-192347043/photo-p-disappointed-supporter-former-democratic-photo-192347424.html,365831,67,text/html
https://www.yahoo.com/news/sanders-supporters-weep-dnc-192347043/photo-p-crying-peter-pan-bernie-photo-192347282.html,362020,64,text/html
https://www.yahoo.com/news/newspapers-covered-historic-second-day-153820640.html,349485,64,text/html
https://www.yahoo.com/news/world-reacts-trumps-america-first-inaugural-speech-051700343.html,384167,61,text/html
https://www.yahoo.com/news/woman-strikes-police-cruiser-near-slideshow-wp-152544441/photo-p-armed-u-capitol-police-photo-152544047.html,352021,64,text/html
https://www.yahoo.com/news/white-house-spokesman-sean-spicer-defends-integrity-after-false-claims-about-inauguration-crowd-size-203900984.html?soc_src=mail&soc_trk=ma,368751,78,text/html
https://www.yahoo.com/news/wildfires-rage-sweltering-california-slideshow-wp-124842013/photo-p-photo-provided-santa-barbara-photo-120042665.html,393186,68,text/html
https://www.yahoo.com/news/u-embassy-cables-detail-foreign-dismay-immigration-order-170451315.html?ref=gs,328528,60,text/html
https://www.yahoo.com/news/protesters-march-from-the-white-house-to-the-capitol-against-trump-muslim-and-refugee-order-070516461.html?ref=gs,468478,108,text/html
https://www.yahoo.com/news/washingtons-cherry-blossoms-bloom-despite-slideshow-wp-155749339/photo-p-people-pictures-near-tidal-photo-155749803.html,357953,67,text/html
https://www.yahoo.com/news/the-future-is-female-hillary-clinton-says-in-first-post-inauguration-statement-135749907.html,333033,64,text/html
https://www.yahoo.com/news/full-text-read-the-ninth-circuit-courts-ruling-on-trump-travel-ban-233412913.html,316901,61,text/html
https://www.yahoo.com/news/history-journey-to-the-womens-march-on-washington-ends-in-triumph-024856955.html,376420,81,text/html
https://www.yahoo.com/news/trump-rips-appeals-court-and-says-even-a-bad-student-in-high-school-would-support-his-travel-ban-162800402.html?soc_src=mail&soc_trk=ma,346281,70,text/html
https://www.yahoo.com/news/barbara-bush-life-pictures-slideshow-wp-234920935/photo-p-infant-george-w-bush-photo-234920366.html,400902,68,text/html
https://www.yahoo.com/news/westminster-dog-show-2018-slideshow-wp-150240134/photo-p-flynn-bichon-frise-seen-photo-131540876.html,399642,68,text/html
https://www.yahoo.com/news/westminster-dog-show-2018-slideshow-wp-150240134/photo-p-flynn-bichon-frise-winner-photo-150240318.html,398108,65,text/html
https://www.yahoo.com/news/scenes-cpac-2017-slideshow-wp-181121733.html,377545,63,text/html
https://www.yahoo.com/news/obama-says-pragmatic-trump-may-struggle-to-undo-his-legacy-224938893.html,348522,69,text/html
https://www.yahoo.com/news/harry-reid-blasts-trump-bannon-on-senate-floor-224131384.html,339035,66,text/html
https://www.yahoo.com/news/rand-paul-defends-top-trump-aide-steve-bannon-222622198.html,347463,74,text/html
https://www.yahoo.com/news/obamas-official-portraits-revealed-smithsonian-164744467.html,340633,84,text/html
https://www.yahoo.com/news/newspapers-covered-president-trump-inauguration-slideshow-wp-151809538/photo-p-arizona-republic-published-phoenix-photo-151809987.html,381430,68,text/html
https://www.yahoo.com/news/hail-roy-moore-pro-family-rally-accusations-pile-221116012.html,346968,80,text/html
https://www.yahoo.com/news/mexicos-poppy-war-mexican-army-slideshow-wp-172436968/photo-p-soldiers-sit-atop-military-photo-172436749.html,355525,67,text/html
https://www.yahoo.com/news/mexicos-poppy-war-mexican-army-slideshow-wp-172436968/photo-p-soldier-stands-guard-beside-photo-172436529.html,353965,64,text/html
https://www.yahoo.com/news/still-sense-impasse-rand-paul-senate-gop-health-care-bill-150112851.html,330805,69,text/html
https://www.yahoo.com/news/the-campaign-heats-up-to-make-overdose-fighting-naloxone-available-everywhere-135455251.html,352477,69,text/html
https://www.yahoo.com/news/gop-sen-graham-congress-ready-to-flex-its-muscle-if-fbi-doesnt-provide-answers-on-trump-wiretapping-claim-161118621.html,347884,71,text/html
https://www.yahoo.com/news/trump-kim-jong-un-acting-very-very-badly-220130149.html,326963,64,text/html
https://www.yahoo.com/news/president-trump-addresses-joint-congress-slideshow-wp-044953392/photo-p-president-donald-trump-arrives-photo-044953912.html,394119,68,text/html
https://www.yahoo.com/news/president-trump-addresses-joint-congress-slideshow-wp-044953392/photo-p-house-speaker-rep-paul-photo-044953166.html,391690,65,text/html
https://www.yahoo.com/news/land-water-thousands-protest-germany-slideshow-wp-150013399.html,359671,64,text/html
https://www.yahoo.com/news/look-japan-nation-torn-between-slideshow-wp-100012203/photo-p-recruitment-poster-self-defense-photo-100012521.html,377618,69,text/html
https://www.yahoo.com/news/trump-blasts-meryl-streep-after-golden-globes-speech-124418222.html,342369,73,text/html
https://www.yahoo.com/news/report-new-clinton-emails-under-fbi-review-came-from-anthony-weiner-investigation-195909998.html,350680,72,text/html
https://www.yahoo.com/news/clinton-campaign-calls-on-fbi-immediately-release-more-details-from-email-probe-200435253.html,330872,62,text/html
https://www.yahoo.com/news/womens-march-washington-d-c-slideshow-wp-182247458/photo-p-thousands-demonstrators-gather-nation-photo-182247760.html,408753,77,text/html
https://www.yahoo.com/news/trump-campaign-insiders-explain-their-war-on-the-media-203810219.html,364187,76,text/html
https://www.yahoo.com/news/hurricane-matthew-look-back-slideshow-wp-150352865/photo-p-woman-tries-food-shelter-photo-150352128.html,379560,68,text/html
https://www.yahoo.com/news/25-unbelievably-good-thanksgiving-appetizer-172755527/photo-p-replace-bread-zucchini-halves-photo-165909925.html,403158,67,text/html
https://www.yahoo.com/news/30-cool-tiny-tattoo-ideas-194544770/photo-p-lea-michele-miniature-coffee-photo-161410472.html,379723,68,text/html
https://www.yahoo.com/news/world-reaction-trump-decision-exit-slideshow-wp-175514841/photo-p-activists-greenpeace-dressed-penguins-photo-175514376.html,364064,72,text/html
https://www.yahoo.com/news/heres-know-multivitamins-191342397/photo-p-strong-chapter-strong-p-photo-175908090.html,348887,68,text/html
https://www.yahoo.com/news/donald-trump-doesnt-want-pivot-000000685.html,335440,70,text/html
https://www.yahoo.com/news/trump-tells-african-americans-im-with-you-calls-for-law-and-order-053355991.html?soc_src=mail&soc_trk=ma,336877,63,text/html
https://www.yahoo.com/news/donald-trump-terrorism-speech-immigrants-000000041.html?soc_src=mail&soc_trk=ma,334844,71,text/html
https://www.yahoo.com/news/day-without-woman-protests-across-slideshow-wp-193111616.html,375823,63,text/html
https://www.yahoo.com/news/international-womens-day-around-world-slideshow-wp-165115967.html,379364,63,text/html
https://www.yahoo.com/news/look-back-womens-rights-movements-slideshow-wp-143809368.html,372449,63,text/html
https://www.yahoo.com/news/trump-on-womens-march-protesters-why-didnt-these-people-vote-154658590.html,354572,79,text/html
https://www.yahoo.com/news/violent-protests-gaza-ahead-u-slideshow-wp-115815536/photo-p-palestinians-demonstrate-outside-us-photo-115815510.html,384362,68,text/html
https://www.yahoo.com/news/just-100-miles-white-house-slideshow-wp-194135872/photo-p-mayor-waterman-james-eskridge-photo-194135547.html,377763,67,text/html
https://www.yahoo.com/news/tim-kaine-son-arrested-trump-142625052.html,315741,63,text/html
https://www.yahoo.com/news/25-homemade-food-gifts-holidays-154357058/photo-p-anyone-gets-homemade-jam-photo-180411379.html,396974,67,text/html
https://www.yahoo.com/news/shaking-hands-president-trump-slideshow-wp-181535496/photo-p-president-donald-trump-shakes-photo-181535526.html,375213,68,text/html
https://www.yahoo.com/news/why-smart-politics-gop-leaders-000000703.html,352292,74,text/html
https://www.yahoo.com/news/storm-chaser-captures-extraordinary-images-slideshow-wp-201522592/photo-p-lightning-storm-marsh-station-photo-201522586.html,351895,67,text/html
https://www.yahoo.com/news/dozens-injured-barcelona-commuter-train-slideshow-wp-133325031/photo-p-worker-looks-front-commuter-photo-133325978.html,365830,67,text/html
https://www.yahoo.com/news/inside-north-korean-military-look-slideshow-wp-131417053/photo-p-intercontinental-ballistic-missile-icbm-photo-130017594.html,402913,67,text/html
https://www.yahoo.com/news/inside-north-korean-military-look-slideshow-wp-131417053/photo-p-north-korean-leader-kim-photo-150017606.html,399313,64,text/html
https://www.yahoo.com/news/victims-harvey-return-clean-water-slideshow-wp-200211317/photo-p-greg-ingram-looks-around-photo-200211536.html,363105,68,text/html
https://www.yahoo.com/news/trump-calls-disclosures-gop-memo-american-disgrace-163338983.html,347778,79,text/html
https://www.yahoo.com/news/syria-children-caught-crossfire-civil-163159544.html,391367,63,text/html
https://www.yahoo.com/news/syrians-shave-lift-veils-celebrate-163656562.html,370668,62,text/html
https://www.yahoo.com/news/where-is-bana-alabed-7-year-old-aleppo-girls-tweets-back-online-after-going-dark-171944659.html,349527,75,text/html
https://www.yahoo.com/news/death-toll-rises-aleppo-50-slideshow-wp-221648935.html,382300,63,text/html
https://www.yahoo.com/news/worldwide-protests-call-end-violence-slideshow-wp-202226065.html,386881,63,text/html
https://www.yahoo.com/news/warplanes-pound-aleppo-195030140.html,396319,62,text/html
https://www.yahoo.com/news/syria-regime-troops-celebrate-aleppo-slideshow-wp-155351932.html,404305,63,text/html
https://www.yahoo.com/news/aleppo-evacuation-suspended-amid-dispute-over-villages-120349281.html?ref=gs,342730,60,text/html
https://www.yahoo.com/news/aleppo-syria-looked-civil-war-slideshow-wp-170148347.html,373232,66,text/html
https://www.yahoo.com/news/colorados-governor-john-hickenlooper-warily-learns-live-pot-092311376.html,403478,83,text/html
https://www.yahoo.com/news/republican-sen-gardner-torches-sessions-pot-crackdown-162956937.html,345141,71,text/html
https://www.yahoo.com/news/donald-trump-makes-first-trip-slideshow-wp-132103432/photo-p-people-watch-air-force-photo-132103853.html,389590,65,text/html
https://www.yahoo.com/news/donald-trump-makes-first-trip-slideshow-wp-132103432/photo-p-president-donald-trump-waves-photo-132103681.html,392026,68,text/html
https://www.yahoo.com/news/roy-moore-accuser-pens-open-letter-immorality-end-171226988.html,340578,71,text/html
https://www.yahoo.com/news/trump-bashes-sick-puppy-kim-day-north-korea-missile-test-215240866.html,347334,69,text/html
https://www.yahoo.com/news/images-newtown-slideshow-wp-100742594/photo-p-makeshift-memorial-seen-newtown-photo-100742798.html,403623,74,text/html
https://www.yahoo.com/news/images-newtown-slideshow-wp-100742594/photo-p-golden-retrievers-sent-illinois-photo-100742504.html,405249,77,text/html
https://www.yahoo.com/news/kids-unite-national-school-walkout-slideshow-wp-150910209/photo-p-students-wear-enough-pins-photo-150910138.html,393686,69,text/html
https://www.yahoo.com/news/kids-unite-national-school-walkout-slideshow-wp-150910209/photo-p-washington-dc-high-school-photo-150910657.html,391617,66,text/html
https://www.yahoo.com/news/waffle-house-shooting-nashville-suspect-slideshow-wp-212546566/photo-p-nashville-police-officers-escort-photo-212546808.html,367466,68,text/html
https://www.yahoo.com/news/trump-visits-harvey-damaged-texas-slideshow-wp-152937408/photo-p-president-donald-trump-first-photo-152937473.html,381085,64,text/html
https://www.yahoo.com/news/trump-visits-harvey-damaged-texas-slideshow-wp-152937408/photo-p-president-donald-trump-boards-photo-152937798.html,379131,61,text/html
https://www.yahoo.com/news/world-leaders-faces-react-trump-slideshow-wp-170524939/photo-p-russian-foreign-minister-sergey-photo-170524266.html,363495,71,text/html
https://www.yahoo.com/news/photos/u-s-mass-shootings-the-dark-side-of-american-exceptionalism-slideshow/u-s-mass-shootings-the-dark-side-of-american-exceptionalism-photo-1440532755491.html,343610,63,text/html
https://www.yahoo.com/news/demonstrators-protest-outside-rnc-153017584/photo-p-law-enforcement-officer-tries-photo-153017798.html,395267,62,text/html
https://www.yahoo.com/news/demonstrators-protest-outside-rnc-153017584/photo-p-law-enforcement-officers-protester-photo-153017837.html,397500,65,text/html
https://www.yahoo.com/news/small-pot-farms-northern-california-slideshow-wp-102226176/photo-p-brad-bends-down-inspect-photo-102226367.html,362412,66,text/html
https://www.yahoo.com/news/small-pot-farms-northern-california-slideshow-wp-102226176/photo-p-couple-boxer-zara-keeps-photo-102226882.html,364189,69,text/html
https://www.yahoo.com/news/great-smoky-mountains-wildfires-ravage-slideshow-wp-172202950/photo-p-burned-car-sits-parking-photo-025002740.html,411444,72,text/html
https://www.yahoo.com/news/the-mountains-are-burning-down-wildfire-ravages-gatlinburgs-tight-knit-community-210241093.html,358029,68,text/html
https://www.yahoo.com/news/ellis-island-immigrants-portraits-augustus-slideshow-wp-191437381/photo-p-italian-woman-1906-photograph-photo-191437950.html,384062,68,text/html
https://www.yahoo.com/news/9-11-then-now-15-090031476/photo-p-one-world-trade-center-photo-110031088.html,408338,73,text/html
https://www.yahoo.com/news/president-trumps-approval-rating-drops-180144955.html?soc_src=mail&soc_trk=ma,307489,57,text/html
https://www.yahoo.com/news/protests-nationwide-bring-thousands-russias-slideshow-wp-200855910/photo-p-detained-woman-looks-police-photo-200855490.html,376119,67,text/html
https://www.yahoo.com/news/melania-trump-convention-spotlight-203526787/photo-republican-presidential-candidate-donald-trump-photo-203526873.html,369054,69,text/html
https://www.yahoo.com/news/melania-trump-convention-spotlight-203526787/photo-republican-presumptive-nominee-president-united-photo-203526481.html,367515,66,text/html
https://www.yahoo.com/news/paris-may-1968-view-barricades-slideshow-wp-210640791/photo-p-armed-riot-police-prepare-photo-210640440.html,396964,71,text/html
https://www.yahoo.com/news/photos/winter-storm-jonas-slideshow/young-girl-sleds-west-lawn-us-capitol-january-photo-215857054.html,391175,62,text/html
https://www.yahoo.com/news/winter-storm-jonas-1453468980-slideshow.html,382669,59,text/html
https://www.yahoo.com/news/deadly-attack-istanbuls-ataturk-airport-202909244/photo-p-police-officers-patrol-flight-photo-012909198.html,410410,70,text/html
https://www.yahoo.com/news/south-koreas-moon-says-trump-deserves-big-credit-032832934--spt.html,340126,59,text/html
https://www.yahoo.com/news/bloody-nose-option-trump-eyes-action-north-korea-2018-100056095.html,408150,87,text/html
https://www.yahoo.com/news/trump-says-open-talks-north-korea-south-korea-144553539.html,322329,59,text/html
https://www.yahoo.com/news/wildfires-destroy-northern-california-wineries-slideshow-wp-204906151/photo-p-sterling-vineyards-just-south-photo-140006578.html,389398,68,text/html
https://www.yahoo.com/news/gunman-kills-least-50-people-slideshow-wp-104050100/photo-p-gunman-opened-fire-country-photo-104050434.html,410365,76,text/html
https://www.yahoo.com/news/nationwide-protests-held-support-mueller-slideshow-wp-165346499/photo-p-people-part-protest-protect-photo-165346779.html,394193,68,text/html
https://www.yahoo.com/news/rare-super-blue-blood-moon-slideshow-wp-152133311/photo-p-red-supermoon-rises-over-photo-152133910.html,393101,65,text/html
https://www.yahoo.com/news/rare-super-blue-blood-moon-slideshow-wp-152133311/photo-p-combo-image-top-l-photo-152133780.html,393971,68,text/html
https://www.yahoo.com/news/mourning-those-lost-parkland-school-slideshow-wp-153217434/photo-p-led-high-school-students-photo-153017074.html,407931,68,text/html
https://www.yahoo.com/news/mourning-those-lost-parkland-school-slideshow-wp-153217434/photo-p-ariana-gonzalez-over-come-photo-153017826.html,406093,65,text/html
https://www.yahoo.com/news/see-court-trumps-empty-libel-threats-target-woodward-214331353.html,362201,86,text/html
https://www.yahoo.com/news/florida-school-shooting-prompts-gun-slideshow-wp-223803045/photo-p-people-rally-minnesota-capitol-photo-151603285.html,408539,67,text/html
https://www.yahoo.com/news/northern-california-wildfires-forces-thousands-slideshow-wp-141258983/photo-p-resident-lane-lawder-carries-photo-114558356.html,403987,68,text/html
https://www.yahoo.com/news/martin-luther-king-jr-slideshow-wp-110051803/photo-p-martin-luther-king-jr-photo-190051755.html,404586,67,text/html
https://www.yahoo.com/news/tagged/The%20King%20Assassination%20%E2%80%93%2050%20years%20later/,342579,77,text/html
https://www.yahoo.com/news/former-trump-campaign-manager-pleads-guilty-mueller-court-133908465--sector.html,342969,59,text/html
https://www.yahoo.com/news/hurricane-florence-batters-carolinas-slideshow-wp-140613463.html,391321,64,text/html
https://www.yahoo.com/news/trumps-conspiracy-theory-puerto-rico-death-toll-makes-even-florida-republicans-squirm-165734385.html,351058,82,text/html
https://www.yahoo.com/news/texas-braces-hurricane-harvey-slideshow-wp-131543214/photo-p-trees-rise-field-submerged-photo-160043413.html,402573,71,text/html
https://www.yahoo.com/news/hurricane-irma-pounds-florida-slideshow-wp-155701531/photo-p-strong-immokalee-strong-br-photo-155701773.html,408193,69,text/html
https://www.yahoo.com/news/hurricane-irma-pounds-florida-slideshow-wp-155701531/photo-p-strong-jacksonville-strong-br-photo-155701512.html,406748,66,text/html
https://www.yahoo.com/news/flooded-streets-shredded-trees-hurricane-slideshow-wp-153200260.html,365604,63,text/html
https://www.yahoo.com/news/hurricane-irmas-damage-florida-keys-slideshow-wp-143952239.html,398673,71,text/html
https://www.yahoo.com/news/aftermath-hurricane-irma-cuba-slideshow-wp-183635970/photo-p-venceremos-prevail-written-tribuna-photo-183635973.html,411013,69,text/html
https://www.yahoo.com/news/dozens-missing-colombia-tourist-boat-slideshow-wp-112633949/photo-p-rescuers-wait-dock-tourist-photo-112633757.html,349192,64,text/html
https://www.yahoo.com/news/trump-saw-thousands-jersey-cheering-911-220612801.html,337041,74,text/html
https://www.yahoo.com/news/why-are-so-many-trump-accusers-suddenly-coming-forward-now-222248534.html,353373,78,text/html
https://www.yahoo.com/news/trump-tapes-nbc-mgm-burnett-apprentice-petitions-171445351.html,344053,76,text/html
https://www.yahoo.com/news/trump-accuser-decided-to-go-public-after-debate-denial-134344829.html,339814,69,text/html
https://www.yahoo.com/news/garbage-dump-landslide-ethiopia-slideshow-wp-150032371/photo-p-coffin-one-those-killed-photo-151032540.html,365741,66,text/html
https://www.yahoo.com/news/blogs/ticket/obama-quaffs-guinness-pint-st-patrick-day-outing-191106021.html,330961,62,text/html
https://www.yahoo.com/news/clinton-departs-911-ceremony-after-feeling-overheated-campaign-says-153431902.html,338943,78,text/html
https://www.yahoo.com/news/hurricane-irma-thrashes-caribbean-slideshow-wp-123152970/photo-p-sept-6-2017-photo-photo-123052639.html,405274,73,text/html
https://www.yahoo.com/news/arizona-flash-flood-slideshow-wp-120247808/photo-p-first-responders-gather-near-photo-120247767.html,372152,65,text/html
https://www.yahoo.com/news/anti-trump-inauguration-protests-break-slideshow-wp-192355012/photo-p-protestors-gather-around-debris-photo-022055702.html,404078,64,text/html
https://www.yahoo.com/news/victims-manchester-arena-attack-slideshow-wp-141012396/photo-p-courtney-boyle-greater-manchester-photo-141012693.html,365472,72,text/html
https://www.yahoo.com/news/package-bombings-texas-slideshow-wp-134408590/photo-p-members-media-gather-around-photo-134408409.html,394852,70,text/html
https://www.yahoo.com/news/federal-judge-rules-against-states-says-daca-stay-192533953.html,331233,61,text/html
https://www.yahoo.com/news/protesting-republican-tax-bill-slideshow-wp-145734554/photo-p-hundreds-yorkers-gathered-outside-photo-170034256.html,383230,67,text/html
https://www.yahoo.com/news/welcoming-spring-international-thing-slideshow-wp-144429721/photo-p-children-enjoy-game-egg-photo-132529648.html,371223,66,text/html
